Pid,OPTid,Px,Py,rD,cD,cluster,notCore
1752,908,63.0,24.0,1.41421356237,1.41421356237,5,False
1254,909,64.0,23.0,1.41421356237,1.41421356237,5,False
1892,910,64.0,23.0,1.41421356237,1.41421356237,5,False
2291,911,63.0,24.0,1.41421356237,1.41421356237,5,False
2309,912,64.0,24.0,1.41421356237,1.0,5,False
3013,913,65.0,24.0,1.0,1.41421356237,5,False
2318,914,66.0,23.0,1.41421356237,2.0,5,False
2451,915,66.0,25.0,1.41421356237,1.41421356237,5,False
1922,916,67.0,25.0,1.41421356237,1.41421356237,5,False
1288,917,68.0,24.0,1.41421356237,1.41421356237,5,False
1563,918,68.0,25.0,1.41421356237,2.0,5,False
2026,919,68.0,25.0,1.41421356237,2.0,5,False
2736,920,64.0,22.0,1.41421356237,2.0,5,False
2749,921,69.0,23.0,1.41421356237,2.2360679775,5,False
2992,922,59.0,26.0,1.41421356237,2.0,5,False
3009,923,61.0,25.0,1.41421356237,1.41421356237,5,False
2206,924,60.0,24.0,1.41421356237,2.0,5,False
3017,925,60.0,24.0,1.41421356237,2.0,5,False
3037,926,66.0,24.0,1.41421356237,1.41421356237,5,False
3065,927,65.0,25.0,1.41421356237,1.41421356237,5,False
1217,928,64.0,20.0,2.0,2.0,5,False
1222,929,64.0,20.0,2.0,2.0,5,False
1387,930,70.0,25.0,2.0,2.2360679775,5,False
1499,931,57.0,26.0,2.0,2.0,5,False
1177,932,57.0,27.0,2.0,2.2360679775,5,False
1635,933,65.0,21.0,2.0,1.41421356237,5,False
2835,934,65.0,20.0,1.41421356237,1.0,5,False
2885,935,66.0,20.0,1.0,2.0,5,False
2009,936,65.0,18.0,2.0,2.0,5,False
1758,937,63.0,18.0,2.0,2.0,5,False
2071,938,64.0,18.0,2.0,2.0,5,False
2280,939,64.0,17.0,2.0,2.2360679775,5,False
2374,940,64.0,30.0,2.0,2.2360679775,5,False
2437,941,53.0,36.0,2.0,2.0,5,False
1124,942,53.0,34.0,2.0,1.0,5,False
2008,943,53.0,34.0,1.0,1.0,5,False
2072,944,52.0,34.0,1.0,1.0,5,False
2183,945,54.0,34.0,1.0,1.0,5,False
2076,946,54.0,33.0,1.0,1.41421356237,5,False
2214,947,51.0,34.0,1.0,1.41421356237,5,False
2322,948,51.0,34.0,1.0,1.41421356237,5,False
2685,949,53.0,35.0,1.0,1.41421356237,5,False
2688,950,54.0,33.0,1.0,1.41421356237,5,False
1511,951,54.0,32.0,1.41421356237,1.41421356237,5,False
2337,952,50.0,35.0,1.41421356237,1.41421356237,5,False
1443,953,51.0,36.0,1.41421356237,2.0,5,False
2510,954,53.0,32.0,1.41421356237,1.41421356237,5,False
2759,955,54.0,36.0,1.41421356237,2.0,5,False
2805,956,51.0,33.0,1.41421356237,1.41421356237,5,False
2832,957,50.0,36.0,1.41421356237,2.0,5,False
2875,958,50.0,32.0,1.41421356237,2.0,5,False
2982,959,52.0,32.0,1.41421356237,2.0,5,False
3029,960,53.0,31.0,1.41421356237,1.41421356237,5,False
2626,961,52.0,30.0,1.41421356237,1.41421356237,5,False
1851,962,53.0,29.0,1.41421356237,2.2360679775,5,False
2420,963,52.0,29.0,1.41421356237,2.0,5,False
2714,964,51.0,30.0,1.41421356237,1.0,5,False
1803,965,50.0,30.0,1.0,1.0,5,False
2010,966,50.0,29.0,1.0,1.0,5,False
1801,967,50.0,28.0,1.0,2.0,5,False
1978,968,50.0,28.0,1.0,2.0,5,False
2136,969,50.0,30.0,1.0,1.0,5,False
2365,970,50.0,30.0,1.0,1.0,5,False
1424,971,49.0,31.0,1.41421356237,1.41421356237,5,False
1402,972,49.0,37.0,2.0,2.2360679775,5,False
1529,973,50.0,38.0,2.0,2.2360679775,5,False
2120,974,49.0,33.0,2.0,2.2360679775,5,False
2195,975,50.0,27.0,2.0,1.41421356237,5,False
1657,976,51.0,26.0,1.41421356237,2.0,5,False
1659,977,49.0,26.0,1.41421356237,1.41421356237,5,False
2529,978,48.0,26.0,1.41421356237,1.41421356237,5,False
1235,979,47.0,25.0,1.41421356237,1.41421356237,5,False
1040,980,47.0,24.0,1.41421356237,2.2360679775,5,False
1681,981,46.0,24.0,1.41421356237,2.0,5,False
2612,982,49.0,25.0,1.41421356237,1.41421356237,5,False
1103,983,50.0,24.0,1.41421356237,1.41421356237,5,False
2187,984,51.0,23.0,1.41421356237,2.2360679775,5,False
2695,985,49.0,23.0,1.41421356237,2.0,5,False
2766,986,50.0,25.0,1.41421356237,1.41421356237,5,False
3024,987,47.0,25.0,1.41421356237,1.41421356237,5,False
3052,988,46.0,26.0,1.41421356237,1.41421356237,5,False
1695,989,45.0,27.0,1.41421356237,1.41421356237,5,False
1736,990,45.0,28.0,1.41421356237,1.41421356237,5,False
1631,991,44.0,29.0,1.41421356237,1.41421356237,5,False
1338,992,44.0,30.0,1.41421356237,2.0,5,False
1863,993,44.0,28.0,1.41421356237,1.41421356237,5,False
1292,994,43.0,27.0,1.41421356237,1.41421356237,5,False
1107,995,42.0,26.0,1.41421356237,1.41421356237,5,False
2540,996,43.0,26.0,1.41421356237,1.0,5,False
2674,997,43.0,26.0,1.0,1.0,5,False
2760,998,43.0,27.0,1.0,1.41421356237,5,False
2829,999,44.0,26.0,1.0,1.0,5,False
2882,1000,44.0,25.0,1.0,1.41421356237,5,False
3028,1001,44.0,25.0,1.0,1.41421356237,5,False
2297,1002,44.0,24.0,1.41421356237,1.0,5,False
2925,1003,44.0,23.0,1.0,1.0,5,False
1870,1004,44.0,22.0,1.0,1.41421356237,5,False
2978,1005,44.0,23.0,1.0,1.0,5,False
3032,1006,44.0,23.0,1.0,1.0,5,False
1444,1007,43.0,21.0,1.41421356237,1.0,5,False
1150,1008,43.0,20.0,1.0,1.0,5,False
1318,1009,43.0,20.0,1.0,1.0,5,False
2032,1010,42.0,20.0,1.0,1.0,5,False
2191,1011,43.0,20.0,1.0,1.0,5,False
2400,1012,43.0,20.0,1.0,1.0,5,False
3008,1013,43.0,21.0,1.0,1.0,5,False
2567,1014,41.0,25.0,1.41421356237,1.41421356237,5,False
1327,1015,42.0,24.0,1.41421356237,2.0,5,False
1341,1016,40.0,25.0,1.41421356237,1.0,5,False
1301,1017,39.0,25.0,1.0,1.0,5,False
1722,1018,40.0,24.0,1.0,1.41421356237,5,False
1738,1019,39.0,25.0,1.0,1.0,5,False
2006,1020,40.0,26.0,1.0,1.0,5,False
1896,1021,40.0,27.0,1.0,1.41421356237,5,False
2269,1022,38.0,25.0,1.0,1.41421356237,5,False
2988,1023,39.0,26.0,1.0,1.41421356237,5,False
3020,1024,41.0,26.0,1.0,1.41421356237,5,False
1050,1025,39.0,28.0,1.41421356237,2.0,5,False
1348,1026,37.0,25.0,1.41421356237,1.41421356237,5,False
1419,1027,36.0,26.0,1.41421356237,1.41421356237,5,False
1206,1028,37.0,27.0,1.41421356237,1.41421356237,5,False
1707,1029,40.0,23.0,1.41421356237,1.41421356237,5,False
1697,1030,41.0,22.0,1.41421356237,2.0,5,False
2230,1031,37.0,28.0,1.41421356237,2.0,5,False
2251,1032,41.0,23.0,1.41421356237,1.41421356237,5,False
2265,1033,37.0,27.0,1.41421356237,1.41421356237,5,False
2507,1034,37.0,26.0,1.41421356237,1.0,5,False
2607,1035,41.0,23.0,1.41421356237,1.41421356237,5,False
2693,1036,43.0,30.0,1.41421356237,2.0,5,False
2717,1037,45.0,27.0,1.41421356237,1.41421356237,5,False
2928,1038,36.0,24.0,1.41421356237,2.0,5,False
3060,1039,39.0,22.0,1.41421356237,1.41421356237,5,False
1086,1040,38.0,22.0,1.41421356237,1.41421356237,5,False
1316,1041,39.0,21.0,1.41421356237,1.41421356237,5,False
2149,1042,37.0,21.0,1.41421356237,2.0,5,False
3016,1043,40.0,20.0,1.41421356237,1.41421356237,5,False
2324,1044,39.0,19.0,1.41421356237,1.41421356237,5,False
2700,1045,39.0,18.0,1.41421356237,1.0,5,False
2745,1046,39.0,17.0,1.0,2.0,5,False
3012,1047,40.0,18.0,1.0,1.41421356237,5,False
3048,1048,39.0,19.0,1.0,1.41421356237,5,False
2709,1049,38.0,19.0,1.41421356237,1.41421356237,5,False
2596,1050,37.0,18.0,1.41421356237,1.41421356237,5,False
1089,1051,36.0,19.0,1.41421356237,2.0,5,False
1533,1052,36.0,17.0,1.41421356237,1.41421356237,5,False
1104,1053,36.0,16.0,1.41421356237,2.0,5,False
1576,1054,35.0,16.0,1.41421356237,1.41421356237,5,False
1655,1055,34.0,16.0,1.41421356237,1.0,5,False
1350,1056,33.0,16.0,1.0,1.0,5,False
1701,1057,34.0,16.0,1.0,1.0,5,False
2427,1058,33.0,16.0,1.0,1.0,5,False
2472,1059,33.0,17.0,1.0,1.41421356237,5,False
1900,1060,34.0,18.0,1.41421356237,2.0,5,False
2323,1061,33.0,18.0,1.41421356237,2.0,5,False
2530,1062,36.0,18.0,1.41421356237,2.0,5,False
3040,1063,37.0,21.0,1.41421356237,2.0,5,False
3064,1064,39.0,21.0,1.41421356237,1.41421356237,5,False
3068,1065,37.0,24.0,1.41421356237,2.0,5,False
1049,1066,37.0,30.0,2.0,1.41421356237,5,False
1076,1067,37.0,30.0,1.41421356237,1.41421356237,5,False
1328,1068,37.0,30.0,1.41421356237,1.41421356237,5,False
1684,1069,38.0,30.0,1.41421356237,1.0,5,False
1911,1070,39.0,30.0,1.0,2.0,5,False
2003,1071,38.0,29.0,1.0,1.41421356237,5,False
2865,1072,39.0,31.0,1.41421356237,2.0,5,False
1116,1073,43.0,31.0,2.0,2.2360679775,5,False
1355,1074,45.0,20.0,2.0,1.41421356237,5,False
1182,1075,46.0,21.0,1.41421356237,1.41421356237,5,False
1548,1076,46.0,21.0,1.41421356237,1.41421356237,5,False
2057,1077,47.0,20.0,1.41421356237,2.0,5,False
2590,1078,46.0,19.0,1.41421356237,1.41421356237,5,False
1246,1079,46.0,18.0,1.41421356237,2.2360679775,5,False
2802,1080,45.0,20.0,1.41421356237,1.41421356237,5,False
3004,1081,47.0,18.0,1.41421356237,2.0,5,False
1113,1082,47.0,16.0,2.0,2.0,5,False
1278,1083,49.0,16.0,2.0,2.2360679775,5,False
1460,1084,46.0,30.0,2.0,1.41421356237,5,False
1615,1085,47.0,29.0,1.41421356237,1.41421356237,5,False
1954,1086,47.0,29.0,1.41421356237,1.41421356237,5,False
2075,1087,47.0,29.0,1.41421356237,1.41421356237,5,False
3000,1088,47.0,30.0,1.41421356237,1.0,5,False
1534,1089,46.0,17.0,2.0,1.41421356237,5,False
2999,1090,47.0,16.0,1.41421356237,2.0,5,False
1677,1091,36.0,22.0,2.0,2.0,5,False
1553,1092,38.0,32.0,2.0,2.0,5,False
1926,1093,32.0,19.0,2.0,1.41421356237,5,False
2073,1094,32.0,20.0,1.41421356237,1.41421356237,5,False
2442,1095,32.0,20.0,1.41421356237,1.41421356237,5,False
2880,1096,31.0,20.0,1.41421356237,1.41421356237,5,False
2904,1097,31.0,21.0,1.41421356237,1.41421356237,5,False
2564,1098,31.0,22.0,1.41421356237,2.0,5,False
2983,1099,33.0,21.0,1.41421356237,1.41421356237,5,False
1490,1100,33.0,22.0,1.41421356237,2.0,5,False
1812,1101,34.0,21.0,1.41421356237,2.2360679775,5,False
1354,1102,29.0,20.0,2.0,2.2360679775,5,False
2007,1103,36.0,32.0,2.0,2.0,5,False
1495,1104,35.0,33.0,2.0,2.2360679775,5,False
2030,1105,39.0,33.0,2.0,2.2360679775,5,False
2031,1106,35.0,33.0,2.0,2.2360679775,5,False
2180,1107,35.0,23.0,2.0,2.2360679775,5,False
1770,1108,49.0,21.0,2.0,2.2360679775,5,False
2228,1109,43.0,18.0,2.0,2.0,5,False
2112,1110,43.0,17.0,2.0,3.0,5,False
2246,1111,34.0,26.0,2.0,2.0,5,False
1962,1112,34.0,27.0,2.0,2.0,5,False
1195,1113,32.0,27.0,2.0,2.2360679775,5,False
2272,1114,34.0,29.0,2.0,2.2360679775,5,False
2316,1115,31.0,17.0,2.0,2.2360679775,5,False
2414,1116,30.0,23.0,2.0,2.2360679775,5,False
2633,1117,41.0,30.0,2.0,2.2360679775,5,False
2287,1118,48.0,22.0,2.0,2.2360679775,5,False
2426,1119,56.0,32.0,2.0,2.0,5,False
1399,1120,57.0,31.0,2.0,1.41421356237,5,False
3005,1121,57.0,31.0,1.41421356237,1.41421356237,5,False
3033,1122,57.0,32.0,1.41421356237,1.41421356237,5,False
3053,1123,58.0,31.0,1.41421356237,1.41421356237,5,False
2930,1124,59.0,31.0,1.41421356237,2.0,5,False
2471,1125,62.0,20.0,2.0,2.0,5,False
1568,1126,60.0,20.0,2.0,1.0,5,False
1166,1127,60.0,21.0,1.0,1.0,5,False
1337,1128,60.0,19.0,1.0,1.41421356237,5,False
1805,1129,59.0,20.0,1.0,1.41421356237,5,False
2064,1130,60.0,21.0,1.0,1.0,5,False
2268,1131,61.0,21.0,1.0,1.0,5,False
1521,1132,61.0,22.0,1.0,1.41421356237,5,False
2394,1133,60.0,20.0,1.0,1.0,5,False
2656,1134,60.0,21.0,1.0,1.0,5,False
2776,1135,59.0,20.0,1.0,1.41421356237,5,False
2952,1136,61.0,20.0,1.0,1.0,5,False
3001,1137,61.0,19.0,1.0,1.41421356237,5,False
1694,1138,58.0,21.0,1.41421356237,1.41421356237,5,False
1674,1139,57.0,21.0,1.41421356237,1.41421356237,5,False
1688,1140,57.0,22.0,1.41421356237,2.0,5,False
1839,1141,57.0,20.0,1.41421356237,2.0,5,False
2177,1142,56.0,20.0,1.41421356237,1.41421356237,5,False
1062,1143,55.0,19.0,1.41421356237,1.0,5,False
1320,1144,55.0,19.0,1.0,1.0,5,False
1796,1145,54.0,19.0,1.0,1.0,5,False
1078,1146,54.0,20.0,1.0,1.0,5,False
1090,1147,54.0,21.0,1.0,1.0,5,False
1524,1148,54.0,21.0,1.0,1.0,5,False
1937,1149,55.0,19.0,1.0,1.0,5,False
2707,1150,54.0,19.0,1.0,1.0,5,False
2770,1151,54.0,22.0,1.0,2.0,5,False
2938,1152,53.0,21.0,1.0,1.41421356237,5,False
1362,1153,56.0,18.0,1.41421356237,1.41421356237,5,False
1457,1154,56.0,18.0,1.41421356237,1.41421356237,5,False
1754,1155,57.0,17.0,1.41421356237,1.0,5,False
1322,1156,58.0,17.0,1.0,1.41421356237,5,False
1721,1157,57.0,16.0,1.0,1.0,5,False
2295,1158,57.0,16.0,1.0,1.0,5,False
2415,1159,57.0,16.0,1.0,1.0,5,False
2532,1160,57.0,16.0,1.0,1.0,5,False
1555,1161,59.0,17.0,1.41421356237,1.41421356237,5,False
1147,1162,60.0,17.0,1.41421356237,1.41421356237,5,False
1516,1163,60.0,16.0,1.41421356237,1.41421356237,5,False
1879,1164,55.0,17.0,1.41421356237,1.41421356237,5,False
2126,1165,55.0,16.0,1.41421356237,2.0,5,False
2350,1166,59.0,22.0,1.41421356237,1.41421356237,5,False
2424,1167,60.0,16.0,1.41421356237,1.41421356237,5,False
2445,1168,55.0,16.0,1.41421356237,2.0,5,False
2923,1169,61.0,16.0,1.41421356237,2.2360679775,5,False
3049,1170,61.0,23.0,1.41421356237,2.0,5,False
3061,1171,62.0,18.0,1.41421356237,2.0,5,False
1258,1172,56.0,23.0,2.0,2.2360679775,5,False
2595,1173,62.0,28.0,2.0,2.2360679775,5,False
2784,1174,54.0,24.0,2.0,2.2360679775,5,False
2638,1175,47.0,32.0,2.0,2.2360679775,5,False
2797,1176,36.0,33.0,2.0,1.41421356237,5,False
2565,1177,37.0,34.0,1.41421356237,2.2360679775,5,False
2932,1178,33.0,25.0,2.0,2.2360679775,5,False
2873,1179,43.0,18.0,2.0,2.0,5,False
2825,1180,53.0,26.0,2.0,2.0,5,False
1077,1181,54.0,26.0,2.0,2.0,5,False
1416,1182,54.0,25.0,2.0,1.41421356237,5,False
3069,1183,53.0,26.0,1.41421356237,2.0,5,False
2820,1184,62.0,29.0,2.0,1.41421356237,5,False
2705,1185,63.0,43.0,2.0,1.41421356237,5,False
1172,1186,64.0,44.0,1.41421356237,1.41421356237,5,False
1379,1187,64.0,43.0,1.41421356237,1.0,5,False
2578,1188,64.0,44.0,1.0,1.41421356237,5,False
2868,1189,64.0,44.0,1.0,1.41421356237,5,False
1482,1190,65.0,42.0,1.41421356237,2.2360679775,5,False
2897,1191,58.0,45.0,2.0,1.41421356237,5,False
1067,1192,53.0,53.0,2.2360679775,2.0,5,False
1203,1193,51.0,53.0,2.0,2.0,5,False
1095,1194,51.0,52.0,2.0,1.41421356237,5,False
1464,1195,52.0,53.0,1.41421356237,1.41421356237,5,False
1523,1196,50.0,53.0,1.41421356237,2.0,5,False
1936,1197,53.0,52.0,1.41421356237,1.41421356237,5,False
1326,1198,53.0,51.0,1.41421356237,2.0,5,False
2519,1199,50.0,51.0,1.41421356237,2.0,5,False
2901,1200,52.0,51.0,1.41421356237,1.41421356237,5,False
1837,1201,52.0,50.0,1.41421356237,2.2360679775,5,False
1575,1202,49.0,50.0,2.0,1.41421356237,5,False
1056,1203,48.0,50.0,1.41421356237,1.0,5,False
1307,1204,47.0,50.0,1.0,1.0,5,False
1471,1205,47.0,50.0,1.0,1.0,5,False
2535,1206,47.0,49.0,1.0,1.0,5,False
1162,1207,47.0,48.0,1.0,1.41421356237,5,False
1306,1208,46.0,49.0,1.0,1.41421356237,5,False
2648,1209,47.0,49.0,1.0,1.0,5,False
2764,1210,48.0,51.0,1.0,1.41421356237,5,False
2774,1211,47.0,50.0,1.0,1.0,5,False
1853,1212,45.0,48.0,1.41421356237,2.0,5,False
2181,1213,48.0,47.0,1.41421356237,1.41421356237,5,False
1105,1214,49.0,48.0,1.41421356237,1.41421356237,5,False
1538,1215,49.0,46.0,1.41421356237,1.41421356237,5,False
1762,1216,50.0,47.0,1.41421356237,1.0,5,False
1690,1217,51.0,47.0,1.0,1.0,5,False
1619,1218,51.0,48.0,1.0,1.41421356237,5,False
1854,1219,51.0,47.0,1.0,1.0,5,False
2105,1220,50.0,46.0,1.0,1.0,5,False
2234,1221,50.0,45.0,1.0,1.0,5,False
1039,1222,50.0,44.0,1.0,1.0,5,False
1115,1223,50.0,44.0,1.0,1.0,5,False
1339,1224,50.0,44.0,1.0,1.0,5,False
1537,1225,51.0,45.0,1.0,1.41421356237,5,False
2539,1226,50.0,43.0,1.0,1.0,5,False
2326,1227,50.0,42.0,1.0,1.41421356237,5,False
2737,1228,50.0,47.0,1.0,1.0,5,False
2830,1229,50.0,46.0,1.0,1.0,5,False
1070,1230,52.0,46.0,1.41421356237,2.0,5,False
1536,1231,50.0,41.0,1.41421356237,1.41421356237,5,False
1256,1232,49.0,40.0,1.41421356237,2.2360679775,5,False
2262,1233,48.0,52.0,1.41421356237,2.0,5,False
2389,1234,48.0,48.0,1.41421356237,1.0,5,False
2973,1235,49.0,48.0,1.0,1.41421356237,5,False
2562,1236,48.0,45.0,1.41421356237,2.0,5,False
2585,1237,46.0,47.0,1.41421356237,2.0,5,False
2616,1238,49.0,49.0,1.41421356237,1.0,5,False
2742,1239,50.0,49.0,1.0,1.41421356237,5,False
2795,1240,51.0,41.0,1.41421356237,1.41421356237,5,False
2496,1241,52.0,40.0,1.41421356237,2.2360679775,5,False
2822,1242,47.0,52.0,1.41421356237,1.41421356237,5,False
1418,1243,47.0,53.0,1.41421356237,1.41421356237,5,False
2021,1244,46.0,53.0,1.41421356237,1.41421356237,5,False
1906,1245,45.0,54.0,1.41421356237,1.41421356237,5,False
1932,1246,44.0,54.0,1.41421356237,1.41421356237,5,False
1658,1247,43.0,54.0,1.41421356237,1.0,5,False
1630,1248,42.0,54.0,1.0,1.41421356237,5,False
1672,1249,43.0,55.0,1.0,1.41421356237,5,False
2070,1250,44.0,54.0,1.0,1.41421356237,5,False
1249,1251,42.0,53.0,1.41421356237,1.41421356237,5,False
1864,1252,41.0,53.0,1.41421356237,1.0,5,False
1035,1253,40.0,53.0,1.0,1.0,5,False
1356,1254,39.0,53.0,1.0,2.0,5,False
1363,1255,40.0,53.0,1.0,1.0,5,False
2732,1256,40.0,53.0,1.0,1.0,5,False
2903,1257,41.0,54.0,1.0,1.41421356237,5,False
2743,1258,46.0,54.0,1.41421356237,2.0,5,False
2807,1259,42.0,56.0,1.41421356237,1.41421356237,5,False
1373,1260,41.0,56.0,1.41421356237,2.0,5,False
2047,1261,42.0,57.0,1.41421356237,2.0,5,False
2162,1262,42.0,57.0,1.41421356237,2.0,5,False
2998,1263,52.0,48.0,1.41421356237,2.0,5,False
2908,1264,51.0,41.0,1.41421356237,1.41421356237,5,False
2571,1265,46.0,45.0,2.0,2.2360679775,5,False
2584,1266,43.0,48.0,2.0,2.0,5,False
2081,1267,43.0,47.0,2.0,2.0,5,False
1417,1268,43.0,45.0,2.0,1.41421356237,5,False
1313,1269,44.0,44.0,1.41421356237,1.41421356237,5,False
2051,1270,43.0,44.0,1.41421356237,2.2360679775,5,False
2152,1271,42.0,46.0,1.41421356237,2.2360679775,5,False
2753,1272,43.0,44.0,1.41421356237,2.2360679775,5,False
2870,1273,45.0,43.0,1.41421356237,2.2360679775,5,False
2967,1274,45.0,45.0,1.41421356237,2.0,5,False
2597,1275,43.0,48.0,2.0,2.0,5,False
2658,1276,37.0,53.0,2.0,2.2360679775,5,False
2854,1277,42.0,59.0,2.0,2.0,5,False
1789,1278,41.0,59.0,2.0,2.0,5,False
1252,1279,40.0,58.0,2.0,2.2360679775,5,False
1692,1280,41.0,61.0,2.0,2.0,5,False
1660,1281,41.0,62.0,2.0,2.0,5,False
1698,1282,41.0,62.0,2.0,2.0,5,False
1887,1283,40.0,63.0,2.0,2.2360679775,5,False
1916,1284,39.0,59.0,2.0,2.0,5,False
1990,1285,43.0,59.0,2.0,2.0,5,False
2023,1286,39.0,62.0,2.0,1.41421356237,5,False
1388,1287,38.0,61.0,1.41421356237,2.2360679775,5,False
2681,1288,38.0,62.0,1.41421356237,2.2360679775,5,False
2980,1289,39.0,61.0,1.41421356237,2.0,5,False
2145,1290,43.0,60.0,2.0,2.2360679775,5,False
2314,1291,38.0,58.0,2.0,2.2360679775,5,False
2754,1292,43.0,61.0,2.0,2.0,5,False
2858,1293,42.0,49.0,2.0,1.41421356237,5,False
1140,1294,42.0,50.0,1.41421356237,2.2360679775,5,False
2937,1295,41.0,50.0,1.41421356237,2.82842712475,5,False
2896,1296,48.0,43.0,2.0,2.0,5,False
1671,1297,47.0,42.0,2.0,1.41421356237,5,False
1257,1298,46.0,41.0,1.41421356237,2.0,5,False
1491,1299,46.0,41.0,1.41421356237,2.0,5,False
2559,1300,47.0,42.0,1.41421356237,1.41421356237,5,False
1874,1301,46.0,39.0,2.0,1.41421356237,5,False
1131,1302,47.0,38.0,1.41421356237,2.0,5,False
1479,1303,45.0,39.0,1.41421356237,1.0,5,False
1952,1304,44.0,39.0,1.0,1.41421356237,5,False
2561,1305,45.0,39.0,1.0,1.0,5,False
2985,1306,46.0,39.0,1.0,1.41421356237,5,False
1703,1307,43.0,38.0,1.41421356237,2.2360679775,5,False
2852,1308,43.0,39.0,1.41421356237,2.0,5,False
2876,1309,43.0,38.0,1.41421356237,2.2360679775,5,False
2405,1310,47.0,36.0,2.0,2.0,5,False
1411,1311,45.0,36.0,2.0,1.0,5,False
1132,1312,44.0,36.0,1.0,1.0,5,False
1579,1313,44.0,36.0,1.0,1.0,5,False
2233,1314,45.0,36.0,1.0,1.0,5,False
2252,1315,46.0,36.0,1.0,1.0,5,False
2800,1316,45.0,36.0,1.0,1.0,5,False
2765,1317,47.0,35.0,1.41421356237,2.2360679775,5,False
1358,1318,42.0,36.0,2.0,2.0,5,False
2011,1319,44.0,34.0,2.0,1.41421356237,5,False
1183,1320,43.0,34.0,1.41421356237,1.41421356237,5,False
1396,1321,43.0,33.0,1.41421356237,1.41421356237,5,False
1785,1322,44.0,33.0,1.41421356237,1.0,5,False
1884,1323,45.0,33.0,1.0,2.0,5,False
2355,1324,44.0,34.0,1.0,1.41421356237,5,False
1122,1325,41.0,34.0,2.0,2.0,5,False
2210,1326,41.0,36.0,2.0,2.0,5,False
2285,1327,41.0,35.0,2.0,2.2360679775,5,False
2668,1328,39.0,34.0,2.0,2.2360679775,5,False
2791,1329,48.0,39.0,2.0,2.0,5,False
2907,1330,40.0,37.0,2.0,2.2360679775,5,False
2933,1331,51.0,39.0,2.0,2.0,5,False
2975,1332,45.0,47.0,2.0,2.0,5,False
1129,1333,36.0,55.0,2.2360679775,1.41421356237,5,False
1266,1334,36.0,56.0,1.41421356237,1.41421356237,5,False
1566,1335,37.0,56.0,1.41421356237,2.2360679775,5,False
1970,1336,35.0,55.0,1.41421356237,2.2360679775,5,False
2479,1337,36.0,56.0,1.41421356237,1.41421356237,5,False
1633,1338,36.0,58.0,2.0,2.0,5,False
1239,1339,36.0,59.0,2.0,2.82842712475,5,False
2730,1340,36.0,59.0,2.0,2.82842712475,5,False
1359,1341,40.0,45.0,2.2360679775,2.2360679775,5,False
1155,1342,33.0,34.0,2.2360679775,2.2360679775,5,False
3044,1343,34.0,25.0,2.0,2.0,5,False
3056,1344,34.0,23.0,2.0,2.0,5,False
1099,1345,31.0,25.0,2.2360679775,2.2360679775,5,False
1325,1346,33.0,36.0,2.2360679775,1.41421356237,5,False
1467,1347,32.0,37.0,1.41421356237,1.0,5,False
1158,1348,32.0,38.0,1.0,1.0,5,False
1042,1349,33.0,38.0,1.0,1.0,5,False
1401,1350,34.0,38.0,1.0,1.41421356237,5,False
2302,1351,32.0,38.0,1.0,1.0,5,False
2548,1352,33.0,39.0,1.0,1.41421356237,5,False
2613,1353,31.0,37.0,1.0,1.41421356237,5,False
2729,1354,32.0,37.0,1.0,1.0,5,False
2959,1355,32.0,36.0,1.0,1.0,5,False
2305,1356,32.0,35.0,1.0,1.41421356237,5,False
1187,1357,34.0,39.0,1.41421356237,1.0,5,False
2100,1358,34.0,40.0,1.0,1.41421356237,5,False
2344,1359,35.0,39.0,1.0,1.41421356237,5,False
1510,1360,32.0,34.0,1.41421356237,2.0,5,False
2046,1361,33.0,41.0,1.41421356237,1.41421356237,5,False
1484,1362,32.0,42.0,1.41421356237,1.41421356237,5,False
1463,1363,32.0,43.0,1.41421356237,1.0,5,False
2002,1364,32.0,44.0,1.0,1.41421356237,5,False
2625,1365,32.0,44.0,1.0,1.41421356237,5,False
2706,1366,32.0,42.0,1.0,1.41421356237,5,False
2954,1367,31.0,43.0,1.0,1.41421356237,5,False
1753,1368,32.0,41.0,1.41421356237,1.0,5,False
2217,1369,32.0,40.0,1.0,1.41421356237,5,False
2327,1370,31.0,40.0,1.41421356237,2.2360679775,5,False
2505,1371,30.0,37.0,1.41421356237,2.2360679775,5,False
2563,1372,32.0,45.0,1.41421356237,2.2360679775,5,False
2657,1373,36.0,38.0,1.41421356237,2.0,5,False
2839,1374,34.0,36.0,1.41421356237,2.0,5,False
2971,1375,36.0,40.0,1.41421356237,2.0,5,False
1092,1376,34.0,44.0,2.0,2.0,5,False
1214,1377,37.0,40.0,2.0,2.2360679775,5,False
1386,1378,35.0,44.0,2.0,2.2360679775,5,False
1502,1379,34.0,44.0,2.0,2.0,5,False
1699,1380,38.0,38.0,2.0,2.2360679775,5,False
1814,1381,30.0,40.0,2.0,2.0,5,False
1578,1382,29.0,41.0,2.0,2.0,5,False
1727,1383,29.0,39.0,2.0,2.0,5,False
1973,1384,28.0,40.0,2.0,1.41421356237,5,False
1029,1385,27.0,40.0,1.41421356237,1.41421356237,5,False
2204,1386,27.0,40.0,1.41421356237,1.41421356237,5,False
2346,1387,27.0,41.0,1.41421356237,1.0,5,False
1585,1388,27.0,42.0,1.0,2.0,5,False
2522,1389,27.0,42.0,1.0,2.0,5,False
2731,1390,26.0,39.0,1.41421356237,1.41421356237,5,False
2618,1391,26.0,38.0,1.41421356237,2.0,5,False
